laptop_ID,Inches,Memory,SSD_Flag,HDD_Flag,Storage_GB,Ram_GB,Company_std,OpSys_std,Weight_kg,Screen_W,Screen_H,PPI,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Cpu_Brand_Intel,Cpu_Brand_Other,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Gpu_Brand_Other,OS_Simplified_MacOS,OS_Simplified_Other,OS_Simplified_Windows
368,17.3,128GB SSD +  1TB HDD,1,1,1128.0,6,Lenovo,Windows,2.8,1600,900,106.11306214269258,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
369,15.6,1TB HDD,0,1,1000.0,8,HP,Windows,1.86,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
370,15.6,256GB SSD,1,0,256.0,8,Lenovo,Other,2.2,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
371,15.6,2TB HDD,0,1,2000.0,8,HP,Windows,2.04,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
372,17.3,128GB SSD +  1TB HDD,1,1,1128.0,8,Dell,Windows,2.8,1920,1080,127.33567457123111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
373,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Lenovo,Other,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
374,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.33,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
375,14.0,256GB SSD,1,0,256.0,8,HP,Windows,1.36,1920,1080,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
376,15.6,512GB SSD +  2TB HDD,1,1,2512.0,12,Asus,Windows,2.26,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
377,15.6,128GB SSD,1,0,128.0,4,Acer,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
378,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,Asus,Windows,3.25,1920,1080,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
379,17.3,128GB SSD,1,0,128.0,4,Lenovo,Windows,2.6,1600,900,106.11306214269258,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
380,13.3,256GB SSD,1,0,256.0,8,Dell,Windows,1.62,1920,1080,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
381,15.6,256GB SSD,1,0,256.0,4,HP,Windows,1.91,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
382,11.6,128GB SSD,1,0,128.0,4,Lenovo,Windows,1.59,1366,768,135.0942111925629,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
383,15.6,500GB HDD,0,1,500.0,4,Dell,Windows,1.8,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
384,14.0,32GB Flash Storage,0,0,32.0,4,Asus,Windows,1.5,1366,768,111.93520355955211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
385,15.6,1TB HDD,0,1,1000.0,8,Acer,Linux,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
386,17.3,128GB SSD +  1TB HDD,1,1,1128.0,8,HP,Windows,3.35,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
387,15.6,128GB SSD,1,0,128.0,4,Lenovo,Other,1.85,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
388,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Asus,Windows,2.3,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
389,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.5,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
390,13.3,512GB SSD,1,0,512.0,16,Asus,Windows,1.1,1920,1080,165.6321180513006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
391,14.0,512GB SSD,1,0,512.0,8,Lenovo,Windows,1.13,2560,1440,209.8006828649808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
392,13.3,128GB SSD,1,0,128.0,4,Lenovo,Windows,1.5,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
393,15.6,500GB HDD,0,1,500.0,8,Dell,Windows,2.23,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
394,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.0,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
395,14.0,512GB SSD,1,0,512.0,16,Lenovo,Windows,1.42,2560,1440,209.8006828649808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
396,17.3,1TB HDD,0,1,1000.0,8,Asus,Windows,3.0,1920,1080,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
397,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,Asus,Windows,3.0,1920,1080,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
399,15.6,1TB HDD,0,1,1000.0,12,Acer,Windows,2.2,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
400,17.3,256GB SSD,1,0,256.0,8,MSI,Windows,2.7,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
401,15.6,256GB SSD,1,0,256.0,8,Dell,Linux,2.33,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
402,15.6,256GB SSD,1,0,256.0,4,HP,Windows,1.91,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
403,15.6,256GB SSD,1,0,256.0,8,Lenovo,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
404,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.9,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
405,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,1.78,3840,2160,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
406,14.0,1TB SSD,1,0,1000.0,16,Lenovo,Windows,1.13,2560,1440,209.8006828649808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
407,15.6,1TB HDD,0,1,1000.0,4,Lenovo,Windows,2.2,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
408,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,Asus,Windows,2.9,1920,1080,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
409,15.6,256GB SSD +  1TB HDD,1,1,1256.0,8,Lenovo,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
410,15.6,256GB SSD,1,0,256.0,8,Acer,Linux,2.5,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
411,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,2.8,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
412,14.0,512GB SSD,1,0,512.0,8,Asus,Windows,1.1,1920,1080,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
413,13.3,512GB SSD,1,0,512.0,16,Toshiba,Windows,1.2,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
414,14.0,512GB SSD,1,0,512.0,8,Dell,Windows,1.36,1920,1080,157.3505121487356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
415,15.6,500GB HDD,0,1,500.0,4,Lenovo,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
416,11.6,32GB Flash Storage,0,0,32.0,2,Lenovo,Windows,1.15,1366,768,135.0942111925629,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
417,15.6,512GB SSD,1,0,512.0,8,Lenovo,Windows,2.67,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
418,14.0,512GB SSD,1,0,512.0,8,Lenovo,Windows,1.7,2560,1440,209.8006828649808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
419,15.6,1TB HDD,0,1,1000.0,4,HP,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
420,13.3,256GB SSD,1,0,256.0,8,Acer,Windows,1.6,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
421,13.3,256GB SSD,1,0,256.0,8,Asus,Windows,1.27,1920,1080,165.6321180513006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
